datetime,date_only,hourly_demand,hourly_average_price,ontario_avg_temp_c,cold_stress,heat_stress,temp_stress_type
2020-03-30 01:00:00,2020-03-30,11120000,0.0,4.949999999999999,0,0,none
2020-03-30 02:00:00,2020-03-30,11124000,-0.01,4.949999999999999,0,0,none
2020-03-30 03:00:00,2020-03-30,11254000,0.0,4.949999999999999,0,0,none
2020-03-30 04:00:00,2020-03-30,11600000,0.0,4.949999999999999,0,0,none
2020-03-30 05:00:00,2020-03-30,12485000,0.0,4.949999999999999,0,0,none
2020-03-30 06:00:00,2020-03-30,13526000,0.0,4.949999999999999,0,0,none
2020-03-30 07:00:00,2020-03-30,14137000,0.41,4.949999999999999,0,0,none
2020-03-30 08:00:00,2020-03-30,14418000,0.0,4.949999999999999,0,0,none
2020-03-30 09:00:00,2020-03-30,14590000,0.0,4.949999999999999,0,0,none
2020-03-30 10:00:00,2020-03-30,14670000,5.03,4.949999999999999,0,0,none
2020-03-30 11:00:00,2020-03-30,14990000,0.41,4.949999999999999,0,0,none
2020-03-30 12:00:00,2020-03-30,15045000,6.76,4.949999999999999,0,0,none
2020-03-30 13:00:00,2020-03-30,15010000,5.87,4.949999999999999,0,0,none
2020-03-30 14:00:00,2020-03-30,14951000,0.41,4.949999999999999,0,0,none
2020-03-30 15:00:00,2020-03-30,15268000,8.75,4.949999999999999,0,0,none
2020-03-30 16:00:00,2020-03-30,15822000,18.09,4.949999999999999,0,0,none
2020-03-30 17:00:00,2020-03-30,15893000,15.29,4.949999999999999,0,0,none
2020-03-30 18:00:00,2020-03-30,15998000,13.35,4.949999999999999,0,0,none
2020-03-30 19:00:00,2020-03-30,15772000,21.33,4.949999999999999,0,0,none
2020-03-30 20:00:00,2020-03-30,15081000,16.27,4.949999999999999,0,0,none
2020-03-30 21:00:00,2020-03-30,14225000,11.54,4.949999999999999,0,0,none
2020-03-30 22:00:00,2020-03-30,13400000,12.73,4.949999999999999,0,0,none
2020-03-30 23:00:00,2020-03-30,12809000,13.33,4.949999999999999,0,0,none
2020-03-31 00:00:00,2020-03-31,12409000,9.82,3.16,0,0,none
2020-03-31 01:00:00,2020-03-31,12158000,10.32,3.16,0,0,none
2020-03-31 02:00:00,2020-03-31,12073000,5.26,3.16,0,0,none
2020-03-31 03:00:00,2020-03-31,12152000,5.69,3.16,0,0,none
2020-03-31 04:00:00,2020-03-31,12529000,2.15,3.16,0,0,none
2020-03-31 05:00:00,2020-03-31,13316000,5.49,3.16,0,0,none
2020-03-31 06:00:00,2020-03-31,14162000,13.52,3.16,0,0,none
2020-03-31 07:00:00,2020-03-31,14574000,14.45,3.16,0,0,none
2020-03-31 08:00:00,2020-03-31,14801000,13.99,3.16,0,0,none
2020-03-31 09:00:00,2020-03-31,14852000,15.84,3.16,0,0,none
2020-03-31 10:00:00,2020-03-31,15028000,17.36,3.16,0,0,none
2020-03-31 11:00:00,2020-03-31,15126000,17.71,3.16,0,0,none
2020-03-31 12:00:00,2020-03-31,14902000,17.17,3.16,0,0,none
2020-03-31 13:00:00,2020-03-31,14584000,14.19,3.16,0,0,none
2020-03-31 14:00:00,2020-03-31,14412000,13.37,3.16,0,0,none
2020-03-31 15:00:00,2020-03-31,14660000,13.35,3.16,0,0,none
2020-03-31 16:00:00,2020-03-31,15202000,13.38,3.16,0,0,none
2020-03-31 17:00:00,2020-03-31,15351000,13.37,3.16,0,0,none
2020-03-31 18:00:00,2020-03-31,15608000,13.33,3.16,0,0,none
2020-03-31 19:00:00,2020-03-31,15515000,11.31,3.16,0,0,none
2020-03-31 20:00:00,2020-03-31,14856000,13.34,3.16,0,0,none
2020-03-31 21:00:00,2020-03-31,14061000,10.22,3.16,0,0,none
2020-03-31 22:00:00,2020-03-31,13236000,8.78,3.16,0,0,none
2020-03-31 23:00:00,2020-03-31,12706000,6.09,3.16,0,0,none
2020-04-01 00:00:00,2020-04-01,12346000,5.49,3.74,0,0,none
2020-04-01 01:00:00,2020-04-01,12113000,0.41,3.74,0,0,none
2020-04-01 02:00:00,2020-04-01,12052000,7.55,3.74,0,0,none
2020-04-01 03:00:00,2020-04-01,12220000,13.33,3.74,0,0,none
2020-04-01 04:00:00,2020-04-01,12722000,13.33,3.74,0,0,none
2020-04-01 05:00:00,2020-04-01,13532000,14.0,3.74,0,0,none
2020-04-01 06:00:00,2020-04-01,14073000,13.35,3.74,0,0,none
2020-04-01 07:00:00,2020-04-01,14036000,11.56,3.74,0,0,none
2020-04-01 08:00:00,2020-04-01,13719000,7.81,3.74,0,0,none
2020-04-01 09:00:00,2020-04-01,13406000,5.84,3.74,0,0,none
2020-04-01 10:00:00,2020-04-01,13233000,13.31,3.74,0,0,none
2020-04-01 11:00:00,2020-04-01,13227000,14.52,3.74,0,0,none
2020-04-01 12:00:00,2020-04-01,13163000,13.35,3.74,0,0,none
2020-04-01 13:00:00,2020-04-01,13034000,13.32,3.74,0,0,none
2020-04-01 14:00:00,2020-04-01,13143000,13.32,3.74,0,0,none
2020-04-01 15:00:00,2020-04-01,13384000,7.93,3.74,0,0,none
2020-04-01 16:00:00,2020-04-01,14143000,5.08,3.74,0,0,none
2020-04-01 17:00:00,2020-04-01,14465000,5.96,3.74,0,0,none
2020-04-01 18:00:00,2020-04-01,14913000,17.6,3.74,0,0,none
2020-04-01 19:00:00,2020-04-01,15186000,26.32,3.74,0,0,none
2020-04-01 20:00:00,2020-04-01,14693000,22.09,3.74,0,0,none
2020-04-01 21:00:00,2020-04-01,13826000,12.18,3.74,0,0,none
2020-04-01 22:00:00,2020-04-01,13066000,7.28,3.74,0,0,none
2020-04-01 23:00:00,2020-04-01,12491000,5.4,3.74,0,0,none
2020-04-02 00:00:00,2020-04-02,12078000,0.0,5.08,0,0,none
2020-04-02 01:00:00,2020-04-02,11767000,0.0,5.08,0,0,none
2020-04-02 02:00:00,2020-04-02,11676000,1.63,5.08,0,0,none
2020-04-02 03:00:00,2020-04-02,11768000,4.37,5.08,0,0,none
2020-04-02 04:00:00,2020-04-02,12237000,0.41,5.08,0,0,none
2020-04-02 05:00:00,2020-04-02,13022000,8.99,5.08,0,0,none
2020-04-02 06:00:00,2020-04-02,13616000,4.77,5.08,0,0,none
2020-04-02 07:00:00,2020-04-02,13437000,6.78,5.08,0,0,none
2020-04-02 08:00:00,2020-04-02,13258000,12.76,5.08,0,0,none
2020-04-02 09:00:00,2020-04-02,12833000,3.52,5.08,0,0,none
2020-04-02 10:00:00,2020-04-02,12667000,0.86,5.08,0,0,none
2020-04-02 11:00:00,2020-04-02,12684000,3.39,5.08,0,0,none
2020-04-02 12:00:00,2020-04-02,12595000,0.41,5.08,0,0,none
2020-04-02 13:00:00,2020-04-02,12411000,-0.01,5.08,0,0,none
2020-04-02 14:00:00,2020-04-02,12327000,0.0,5.08,0,0,none
2020-04-02 15:00:00,2020-04-02,12631000,0.0,5.08,0,0,none
2020-04-02 16:00:00,2020-04-02,13340000,0.41,5.08,0,0,none
2020-04-02 17:00:00,2020-04-02,13893000,3.68,5.08,0,0,none
2020-04-02 18:00:00,2020-04-02,14611000,2.23,5.08,0,0,none
2020-04-02 19:00:00,2020-04-02,14893000,0.0,5.08,0,0,none
2020-04-02 20:00:00,2020-04-02,14521000,0.0,5.08,0,0,none
2020-04-02 21:00:00,2020-04-02,13756000,7.6,5.08,0,0,none
2020-04-02 22:00:00,2020-04-02,12786000,7.85,5.08,0,0,none
2020-04-02 23:00:00,2020-04-02,12184000,2.39,5.08,0,0,none
2020-04-03 00:00:00,2020-04-03,11839000,0.4,5.18,0,0,none
2020-04-03 01:00:00,2020-04-03,11671000,0.47,5.18,0,0,none
2020-04-03 02:00:00,2020-04-03,11577000,12.73,5.18,0,0,none
2020-04-03 03:00:00,2020-04-03,11675000,5.28,5.18,0,0,none
2020-04-03 04:00:00,2020-04-03,12102000,0.4,5.18,0,0,none
2020-04-03 05:00:00,2020-04-03,12902000,3.82,5.18,0,0,none
2020-04-03 06:00:00,2020-04-03,13567000,9.68,5.18,0,0,none
2020-04-03 07:00:00,2020-04-03,13845000,12.18,5.18,0,0,none
2020-04-03 08:00:00,2020-04-03,13808000,12.74,5.18,0,0,none
2020-04-03 09:00:00,2020-04-03,13613000,12.79,5.18,0,0,none
2020-04-03 10:00:00,2020-04-03,13450000,13.3,5.18,0,0,none
2020-04-03 11:00:00,2020-04-03,13621000,12.72,5.18,0,0,none
2020-04-03 12:00:00,2020-04-03,13518000,13.32,5.18,0,0,none
2020-04-03 13:00:00,2020-04-03,13421000,9.24,5.18,0,0,none
2020-04-03 14:00:00,2020-04-03,13384000,2.66,5.18,0,0,none
2020-04-03 15:00:00,2020-04-03,13759000,14.15,5.18,0,0,none
2020-04-03 16:00:00,2020-04-03,14266000,16.16,5.18,0,0,none
2020-04-03 17:00:00,2020-04-03,14426000,13.36,5.18,0,0,none
2020-04-03 18:00:00,2020-04-03,14667000,18.73,5.18,0,0,none
2020-04-03 19:00:00,2020-04-03,14758000,13.89,5.18,0,0,none
2020-04-03 20:00:00,2020-04-03,14202000,12.73,5.18,0,0,none
2020-04-03 21:00:00,2020-04-03,13489000,10.83,5.18,0,0,none
2020-04-03 22:00:00,2020-04-03,12656000,12.14,5.18,0,0,none
2020-04-03 23:00:00,2020-04-03,12111000,13.38,5.18,0,0,none
2020-04-04 00:00:00,2020-04-04,11746000,14.17,5.640000000000001,0,0,none
2020-04-04 01:00:00,2020-04-04,11564000,12.24,5.640000000000001,0,0,none
2020-04-04 02:00:00,2020-04-04,11367000,12.91,5.640000000000001,0,0,none
2020-04-04 03:00:00,2020-04-04,11379000,5.83,5.640000000000001,0,0,none
2020-04-04 04:00:00,2020-04-04,11603000,13.36,5.640000000000001,0,0,none
2020-04-04 05:00:00,2020-04-04,12008000,13.57,5.640000000000001,0,0,none
2020-04-04 06:00:00,2020-04-04,12312000,13.33,5.640000000000001,0,0,none
2020-04-04 07:00:00,2020-04-04,12488000,5.03,5.640000000000001,0,0,none
2020-04-04 08:00:00,2020-04-04,12557000,5.88,5.640000000000001,0,0,none
2020-04-04 09:00:00,2020-04-04,12598000,5.93,5.640000000000001,0,0,none
2020-04-04 10:00:00,2020-04-04,12541000,9.17,5.640000000000001,0,0,none
2020-04-04 11:00:00,2020-04-04,12747000,15.96,5.640000000000001,0,0,none
2020-04-04 12:00:00,2020-04-04,12581000,13.77,5.640000000000001,0,0,none
2020-04-04 13:00:00,2020-04-04,12491000,13.4,5.640000000000001,0,0,none
2020-04-04 14:00:00,2020-04-04,12745000,14.94,5.640000000000001,0,0,none
2020-04-04 15:00:00,2020-04-04,13023000,19.92,5.640000000000001,0,0,none
2020-04-04 16:00:00,2020-04-04,13784000,31.32,5.640000000000001,0,0,none
2020-04-04 17:00:00,2020-04-04,13997000,14.7,5.640000000000001,0,0,none
2020-04-04 18:00:00,2020-04-04,14126000,15.54,5.640000000000001,0,0,none
2020-04-04 19:00:00,2020-04-04,14189000,13.18,5.640000000000001,0,0,none
2020-04-04 20:00:00,2020-04-04,13494000,13.34,5.640000000000001,0,0,none
2020-04-04 21:00:00,2020-04-04,13004000,9.58,5.640000000000001,0,0,none
2020-04-04 22:00:00,2020-04-04,12137000,9.51,5.640000000000001,0,0,none
2020-04-04 23:00:00,2020-04-04,11531000,3.32,5.640000000000001,0,0,none
2020-04-05 00:00:00,2020-04-05,11084000,-0.04,3.82,0,0,none
2020-04-05 01:00:00,2020-04-05,10847000,-0.04,3.82,0,0,none
2020-04-05 02:00:00,2020-04-05,10711000,0.0,3.82,0,0,none
2020-04-05 03:00:00,2020-04-05,10768000,0.0,3.82,0,0,none
2020-04-05 04:00:00,2020-04-05,10988000,0.0,3.82,0,0,none
2020-04-05 05:00:00,2020-04-05,11318000,0.4,3.82,0,0,none
2020-04-05 06:00:00,2020-04-05,11749000,5.43,3.82,0,0,none
2020-04-05 07:00:00,2020-04-05,12225000,4.23,3.82,0,0,none
2020-04-05 08:00:00,2020-04-05,12532000,8.95,3.82,0,0,none
2020-04-05 09:00:00,2020-04-05,12744000,1.23,3.82,0,0,none
2020-04-05 10:00:00,2020-04-05,12897000,4.49,3.82,0,0,none
2020-04-05 11:00:00,2020-04-05,12960000,5.27,3.82,0,0,none
2020-04-05 12:00:00,2020-04-05,12696000,5.09,3.82,0,0,none
2020-04-05 13:00:00,2020-04-05,12438000,1.26,3.82,0,0,none
2020-04-05 14:00:00,2020-04-05,12288000,0.0,3.82,0,0,none
2020-04-05 15:00:00,2020-04-05,12462000,-1.11,3.82,0,0,none
2020-04-05 16:00:00,2020-04-05,13042000,3.15,3.82,0,0,none
2020-04-05 17:00:00,2020-04-05,13457000,5.38,3.82,0,0,none
2020-04-05 18:00:00,2020-04-05,13917000,9.08,3.82,0,0,none
2020-04-05 19:00:00,2020-04-05,14240000,13.33,3.82,0,0,none
2020-04-05 20:00:00,2020-04-05,13861000,13.35,3.82,0,0,none
2020-04-05 21:00:00,2020-04-05,13288000,10.28,3.82,0,0,none
2020-04-05 22:00:00,2020-04-05,12542000,9.01,3.82,0,0,none
2020-04-05 23:00:00,2020-04-05,12066000,12.71,3.82,0,0,none
2020-04-06 00:00:00,2020-04-06,11688000,12.73,5.38,0,0,none
2020-04-06 01:00:00,2020-04-06,11552000,12.68,5.38,0,0,none
2020-04-06 02:00:00,2020-04-06,11442000,5.34,5.38,0,0,none
2020-04-06 03:00:00,2020-04-06,11641000,4.03,5.38,0,0,none
2020-04-06 04:00:00,2020-04-06,12111000,0.47,5.38,0,0,none
2020-04-06 05:00:00,2020-04-06,13113000,10.17,5.38,0,0,none
2020-04-06 06:00:00,2020-04-06,13759000,13.34,5.38,0,0,none
2020-04-06 07:00:00,2020-04-06,13858000,10.86,5.38,0,0,none
2020-04-06 08:00:00,2020-04-06,13382000,7.07,5.38,0,0,none
2020-04-06 09:00:00,2020-04-06,12942000,6.26,5.38,0,0,none
2020-04-06 10:00:00,2020-04-06,12857000,5.39,5.38,0,0,none
2020-04-06 11:00:00,2020-04-06,13041000,7.59,5.38,0,0,none
2020-04-06 12:00:00,2020-04-06,12894000,6.42,5.38,0,0,none
2020-04-06 13:00:00,2020-04-06,12584000,0.0,5.38,0,0,none
2020-04-06 14:00:00,2020-04-06,12568000,2.48,5.38,0,0,none
2020-04-06 15:00:00,2020-04-06,13039000,5.15,5.38,0,0,none
2020-04-06 16:00:00,2020-04-06,13897000,9.57,5.38,0,0,none
2020-04-06 17:00:00,2020-04-06,14376000,12.72,5.38,0,0,none
2020-04-06 18:00:00,2020-04-06,14801000,13.31,5.38,0,0,none
2020-04-06 19:00:00,2020-04-06,14841000,13.32,5.38,0,0,none
2020-04-06 20:00:00,2020-04-06,14121000,5.69,5.38,0,0,none
2020-04-06 21:00:00,2020-04-06,13379000,10.28,5.38,0,0,none
2020-04-06 22:00:00,2020-04-06,12598000,10.22,5.38,0,0,none
2020-04-06 23:00:00,2020-04-06,11979000,5.61,5.38,0,0,none
2020-04-07 00:00:00,2020-04-07,11702000,5.84,6.74,0,0,none
2020-04-07 01:00:00,2020-04-07,11375000,5.66,6.74,0,0,none
2020-04-07 02:00:00,2020-04-07,11302000,7.12,6.74,0,0,none
2020-04-07 03:00:00,2020-04-07,11488000,4.67,6.74,0,0,none
2020-04-07 04:00:00,2020-04-07,11946000,-3.01,6.74,0,0,none
2020-04-07 05:00:00,2020-04-07,12708000,-0.87,6.74,0,0,none
2020-04-07 06:00:00,2020-04-07,13047000,-0.01,6.74,0,0,none
2020-04-07 07:00:00,2020-04-07,13273000,1.31,6.74,0,0,none
2020-04-07 08:00:00,2020-04-07,13099000,0.0,6.74,0,0,none
2020-04-07 09:00:00,2020-04-07,12947000,5.29,6.74,0,0,none
2020-04-07 10:00:00,2020-04-07,13025000,10.94,6.74,0,0,none
2020-04-07 11:00:00,2020-04-07,13393000,13.36,6.74,0,0,none
2020-04-07 12:00:00,2020-04-07,13360000,13.36,6.74,0,0,none
2020-04-07 13:00:00,2020-04-07,13138000,5.8,6.74,0,0,none
2020-04-07 14:00:00,2020-04-07,13092000,0.0,6.74,0,0,none
2020-04-07 15:00:00,2020-04-07,13580000,4.13,6.74,0,0,none
2020-04-07 16:00:00,2020-04-07,14478000,9.71,6.74,0,0,none
2020-04-07 17:00:00,2020-04-07,14807000,5.92,6.74,0,0,none
2020-04-07 18:00:00,2020-04-07,14716000,5.7,6.74,0,0,none
2020-04-07 19:00:00,2020-04-07,14591000,4.5,6.74,0,0,none
2020-04-07 20:00:00,2020-04-07,14064000,4.43,6.74,0,0,none
2020-04-07 21:00:00,2020-04-07,13201000,1.35,6.74,0,0,none
2020-04-07 22:00:00,2020-04-07,12481000,2.01,6.74,0,0,none
2020-04-07 23:00:00,2020-04-07,11875000,11.55,6.74,0,0,none
2020-04-08 00:00:00,2020-04-08,11579000,13.34,7.26,0,0,none
2020-04-08 01:00:00,2020-04-08,11418000,12.74,7.26,0,0,none
2020-04-08 02:00:00,2020-04-08,11319000,5.84,7.26,0,0,none
2020-04-08 03:00:00,2020-04-08,11283000,5.32,7.26,0,0,none
2020-04-08 04:00:00,2020-04-08,11427000,-1.04,7.26,0,0,none
2020-04-08 05:00:00,2020-04-08,12420000,12.2,7.26,0,0,none
2020-04-08 06:00:00,2020-04-08,13404000,14.81,7.26,0,0,none
2020-04-08 07:00:00,2020-04-08,13941000,65.64,7.26,0,0,none
2020-04-08 08:00:00,2020-04-08,14188000,30.39,7.26,0,0,none
2020-04-08 09:00:00,2020-04-08,13860000,12.14,7.26,0,0,none
2020-04-08 10:00:00,2020-04-08,13863000,13.33,7.26,0,0,none
2020-04-08 11:00:00,2020-04-08,13814000,8.52,7.26,0,0,none
2020-04-08 12:00:00,2020-04-08,13347000,8.25,7.26,0,0,none
2020-04-08 13:00:00,2020-04-08,13023000,5.45,7.26,0,0,none
2020-04-08 14:00:00,2020-04-08,12786000,5.72,7.26,0,0,none
2020-04-08 15:00:00,2020-04-08,13034000,8.39,7.26,0,0,none
2020-04-08 16:00:00,2020-04-08,13762000,11.55,7.26,0,0,none
2020-04-08 17:00:00,2020-04-08,13952000,10.35,7.26,0,0,none
2020-04-08 18:00:00,2020-04-08,14452000,11.54,7.26,0,0,none
2020-04-08 19:00:00,2020-04-08,14550000,10.94,7.26,0,0,none
2020-04-08 20:00:00,2020-04-08,13994000,14.22,7.26,0,0,none
2020-04-08 21:00:00,2020-04-08,13205000,10.87,7.26,0,0,none
2020-04-08 22:00:00,2020-04-08,12368000,3.67,7.26,0,0,none
2020-04-08 23:00:00,2020-04-08,11811000,0.87,7.26,0,0,none
2020-04-09 00:00:00,2020-04-09,11457000,1.26,4.25,0,0,none
2020-04-09 01:00:00,2020-04-09,11196000,0.0,4.25,0,0,none
2020-04-09 02:00:00,2020-04-09,11054000,0.0,4.25,0,0,none
2020-04-09 03:00:00,2020-04-09,10978000,-0.07,4.25,0,0,none
2020-04-09 04:00:00,2020-04-09,11400000,0.0,4.25,0,0,none
2020-04-09 05:00:00,2020-04-09,12383000,0.0,4.25,0,0,none
2020-04-09 06:00:00,2020-04-09,13196000,0.59,4.25,0,0,none
2020-04-09 07:00:00,2020-04-09,13772000,8.48,4.25,0,0,none
2020-04-09 08:00:00,2020-04-09,13745000,2.34,4.25,0,0,none
2020-04-09 09:00:00,2020-04-09,13207000,0.0,4.25,0,0,none
2020-04-09 10:00:00,2020-04-09,13152000,0.0,4.25,0,0,none
2020-04-09 11:00:00,2020-04-09,13294000,0.0,4.25,0,0,none
2020-04-09 12:00:00,2020-04-09,13146000,0.0,4.25,0,0,none
2020-04-09 13:00:00,2020-04-09,13069000,0.0,4.25,0,0,none
2020-04-09 14:00:00,2020-04-09,12873000,0.0,4.25,0,0,none
2020-04-09 15:00:00,2020-04-09,13163000,0.0,4.25,0,0,none
2020-04-09 16:00:00,2020-04-09,13609000,0.0,4.25,0,0,none
2020-04-09 17:00:00,2020-04-09,13884000,0.0,4.25,0,0,none
2020-04-09 18:00:00,2020-04-09,14210000,0.0,4.25,0,0,none
2020-04-09 19:00:00,2020-04-09,14454000,0.0,4.25,0,0,none
2020-04-09 20:00:00,2020-04-09,13996000,0.0,4.25,0,0,none
2020-04-09 21:00:00,2020-04-09,13308000,0.0,4.25,0,0,none
2020-04-09 22:00:00,2020-04-09,12541000,0.0,4.25,0,0,none
2020-04-09 23:00:00,2020-04-09,11968000,0.0,4.25,0,0,none
2020-04-10 00:00:00,2020-04-10,11535000,-0.03,3.2250000000000005,0,0,none
2020-04-10 01:00:00,2020-04-10,11278000,-0.06,3.2250000000000005,0,0,none
2020-04-10 02:00:00,2020-04-10,11127000,-0.11,3.2250000000000005,0,0,none
2020-04-10 03:00:00,2020-04-10,11095000,-0.11,3.2250000000000005,0,0,none
2020-04-10 04:00:00,2020-04-10,11241000,-0.07,3.2250000000000005,0,0,none
2020-04-10 05:00:00,2020-04-10,11537000,-0.01,3.2250000000000005,0,0,none
2020-04-10 06:00:00,2020-04-10,11925000,0.0,3.2250000000000005,0,0,none
2020-04-10 07:00:00,2020-04-10,12287000,0.0,3.2250000000000005,0,0,none
2020-04-10 08:00:00,2020-04-10,12309000,0.0,3.2250000000000005,0,0,none
2020-04-10 09:00:00,2020-04-10,12192000,0.0,3.2250000000000005,0,0,none
2020-04-10 10:00:00,2020-04-10,11989000,0.0,3.2250000000000005,0,0,none
2020-04-10 11:00:00,2020-04-10,12029000,0.0,3.2250000000000005,0,0,none
2020-04-10 12:00:00,2020-04-10,11835000,0.0,3.2250000000000005,0,0,none
2020-04-10 13:00:00,2020-04-10,11754000,0.0,3.2250000000000005,0,0,none
2020-04-10 14:00:00,2020-04-10,11842000,0.0,3.2250000000000005,0,0,none
2020-04-10 15:00:00,2020-04-10,12349000,0.0,3.2250000000000005,0,0,none
2020-04-10 16:00:00,2020-04-10,12981000,0.41,3.2250000000000005,0,0,none
2020-04-10 17:00:00,2020-04-10,13354000,0.85,3.2250000000000005,0,0,none
2020-04-10 18:00:00,2020-04-10,13709000,5.5,3.2250000000000005,0,0,none
2020-04-10 19:00:00,2020-04-10,14174000,12.95,3.2250000000000005,0,0,none
2020-04-10 20:00:00,2020-04-10,13900000,14.31,3.2250000000000005,0,0,none
2020-04-10 21:00:00,2020-04-10,13228000,4.23,3.2250000000000005,0,0,none
2020-04-10 22:00:00,2020-04-10,12405000,0.0,3.2250000000000005,0,0,none
2020-04-10 23:00:00,2020-04-10,11918000,0.0,3.2250000000000005,0,0,none
2020-04-11 00:00:00,2020-04-11,11475000,0.0,3.2400000000000007,0,0,none
2020-04-11 01:00:00,2020-04-11,11332000,0.0,3.2400000000000007,0,0,none
2020-04-11 02:00:00,2020-04-11,11294000,1.63,3.2400000000000007,0,0,none
2020-04-11 03:00:00,2020-04-11,11392000,5.53,3.2400000000000007,0,0,none
2020-04-11 04:00:00,2020-04-11,11473000,0.0,3.2400000000000007,0,0,none
2020-04-11 05:00:00,2020-04-11,11814000,0.0,3.2400000000000007,0,0,none
2020-04-11 06:00:00,2020-04-11,12075000,2.55,3.2400000000000007,0,0,none
2020-04-11 07:00:00,2020-04-11,12099000,0.0,3.2400000000000007,0,0,none
2020-04-11 08:00:00,2020-04-11,11856000,0.41,3.2400000000000007,0,0,none
2020-04-11 09:00:00,2020-04-11,11783000,5.56,3.2400000000000007,0,0,none
2020-04-11 10:00:00,2020-04-11,11865000,5.87,3.2400000000000007,0,0,none
2020-04-11 11:00:00,2020-04-11,12030000,5.52,3.2400000000000007,0,0,none
2020-04-11 12:00:00,2020-04-11,11918000,0.0,3.2400000000000007,0,0,none
2020-04-11 13:00:00,2020-04-11,11839000,0.0,3.2400000000000007,0,0,none
2020-04-11 14:00:00,2020-04-11,12025000,0.0,3.2400000000000007,0,0,none
2020-04-11 15:00:00,2020-04-11,12437000,0.88,3.2400000000000007,0,0,none
2020-04-11 16:00:00,2020-04-11,12961000,2.75,3.2400000000000007,0,0,none
2020-04-11 17:00:00,2020-04-11,13354000,5.87,3.2400000000000007,0,0,none
2020-04-11 18:00:00,2020-04-11,13570000,5.06,3.2400000000000007,0,0,none
2020-04-11 19:00:00,2020-04-11,13955000,6.33,3.2400000000000007,0,0,none
2020-04-11 20:00:00,2020-04-11,13452000,3.46,3.2400000000000007,0,0,none
2020-04-11 21:00:00,2020-04-11,12652000,0.0,3.2400000000000007,0,0,none
2020-04-11 22:00:00,2020-04-11,11929000,0.0,3.2400000000000007,0,0,none
2020-04-11 23:00:00,2020-04-11,11339000,0.0,3.2400000000000007,0,0,none
2020-04-12 00:00:00,2020-04-12,11006000,0.0,5.660000000000001,0,0,none
2020-04-12 01:00:00,2020-04-12,10810000,0.0,5.660000000000001,0,0,none
2020-04-12 02:00:00,2020-04-12,10648000,-0.01,5.660000000000001,0,0,none
2020-04-12 03:00:00,2020-04-12,10564000,-0.03,5.660000000000001,0,0,none
2020-04-12 04:00:00,2020-04-12,10953000,0.0,5.660000000000001,0,0,none
2020-04-12 05:00:00,2020-04-12,11311000,4.36,5.660000000000001,0,0,none
2020-04-12 06:00:00,2020-04-12,11760000,7.28,5.660000000000001,0,0,none
2020-04-12 07:00:00,2020-04-12,12085000,7.43,5.660000000000001,0,0,none
2020-04-12 08:00:00,2020-04-12,12479000,5.89,5.660000000000001,0,0,none
2020-04-12 09:00:00,2020-04-12,12909000,13.41,5.660000000000001,0,0,none
2020-04-12 10:00:00,2020-04-12,13272000,15.22,5.660000000000001,0,0,none
2020-04-12 11:00:00,2020-04-12,13322000,12.75,5.660000000000001,0,0,none
2020-04-12 12:00:00,2020-04-12,12965000,5.86,5.660000000000001,0,0,none
2020-04-12 13:00:00,2020-04-12,12838000,0.41,5.660000000000001,0,0,none
2020-04-12 14:00:00,2020-04-12,12678000,5.58,5.660000000000001,0,0,none
2020-04-12 15:00:00,2020-04-12,13128000,10.32,5.660000000000001,0,0,none
2020-04-12 16:00:00,2020-04-12,13574000,13.32,5.660000000000001,0,0,none
2020-04-12 17:00:00,2020-04-12,13715000,9.65,5.660000000000001,0,0,none
2020-04-12 18:00:00,2020-04-12,13349000,0.0,5.660000000000001,0,0,none
2020-04-12 19:00:00,2020-04-12,13478000,0.0,5.660000000000001,0,0,none
2020-04-12 20:00:00,2020-04-12,12929000,0.0,5.660000000000001,0,0,none
2020-04-12 21:00:00,2020-04-12,12160000,0.0,5.660000000000001,0,0,none
2020-04-12 22:00:00,2020-04-12,11450000,0.0,5.660000000000001,0,0,none
2020-04-12 23:00:00,2020-04-12,11043000,0.0,5.660000000000001,0,0,none
2020-04-13 00:00:00,2020-04-13,10862000,-0.05,4.720000000000001,0,0,none
2020-04-13 01:00:00,2020-04-13,10624000,-0.16,4.720000000000001,0,0,none
2020-04-13 02:00:00,2020-04-13,10578000,-0.17,4.720000000000001,0,0,none
2020-04-13 03:00:00,2020-04-13,10783000,-0.02,4.720000000000001,0,0,none
2020-04-13 04:00:00,2020-04-13,11089000,-0.21,4.720000000000001,0,0,none
2020-04-13 05:00:00,2020-04-13,11922000,0.0,4.720000000000001,0,0,none
2020-04-13 06:00:00,2020-04-13,12688000,0.0,4.720000000000001,0,0,none
2020-04-13 07:00:00,2020-04-13,13369000,0.0,4.720000000000001,0,0,none
2020-04-13 08:00:00,2020-04-13,13667000,0.0,4.720000000000001,0,0,none
2020-04-13 09:00:00,2020-04-13,13961000,0.0,4.720000000000001,0,0,none
2020-04-13 10:00:00,2020-04-13,13846000,0.0,4.720000000000001,0,0,none
2020-04-13 11:00:00,2020-04-13,13958000,0.0,4.720000000000001,0,0,none
2020-04-13 12:00:00,2020-04-13,13863000,0.0,4.720000000000001,0,0,none
2020-04-13 13:00:00,2020-04-13,13737000,0.0,4.720000000000001,0,0,none
2020-04-13 14:00:00,2020-04-13,13772000,0.0,4.720000000000001,0,0,none
