hourly_demand,hourly_average_price,datetime,date_only,ontario_avg_temp_c,cold_stress,heat_stress,temp_stress_type
16592000,52.64,2022-09-18 13:00:00,2022-09-18,18.9,0,0,none
16395000,52.52,2022-09-18 14:00:00,2022-09-18,18.9,0,0,none
16896000,69.32,2022-09-18 15:00:00,2022-09-18,18.9,0,0,none
17548000,69.19,2022-09-18 16:00:00,2022-09-18,18.9,0,0,none
17691000,70.44,2022-09-18 17:00:00,2022-09-18,18.9,0,0,none
17771000,71.0,2022-09-18 18:00:00,2022-09-18,18.9,0,0,none
17560000,71.46,2022-09-18 19:00:00,2022-09-18,18.9,0,0,none
16801000,70.82,2022-09-18 20:00:00,2022-09-18,18.9,0,0,none
15661000,62.38,2022-09-18 21:00:00,2022-09-18,18.9,0,0,none
14557000,20.38,2022-09-18 22:00:00,2022-09-18,18.9,0,0,none
13736000,15.98,2022-09-18 23:00:00,2022-09-18,18.9,0,0,none
13040000,5.03,2022-09-19 00:00:00,2022-09-19,17.94,0,0,none
12675000,8.52,2022-09-19 01:00:00,2022-09-19,17.94,0,0,none
12511000,13.71,2022-09-19 02:00:00,2022-09-19,17.94,0,0,none
12550000,46.28,2022-09-19 03:00:00,2022-09-19,17.94,0,0,none
13178000,48.72,2022-09-19 04:00:00,2022-09-19,17.94,0,0,none
14312000,69.96,2022-09-19 05:00:00,2022-09-19,17.94,0,0,none
15587000,72.74,2022-09-19 06:00:00,2022-09-19,17.94,0,0,none
16844000,73.41,2022-09-19 07:00:00,2022-09-19,17.94,0,0,none
17153000,73.72,2022-09-19 08:00:00,2022-09-19,17.94,0,0,none
17065000,73.53,2022-09-19 09:00:00,2022-09-19,17.94,0,0,none
17286000,73.49,2022-09-19 10:00:00,2022-09-19,17.94,0,0,none
17567000,73.49,2022-09-19 11:00:00,2022-09-19,17.94,0,0,none
18045000,71.87,2022-09-19 12:00:00,2022-09-19,17.94,0,0,none
17888000,53.51,2022-09-19 13:00:00,2022-09-19,17.94,0,0,none
17876000,61.91,2022-09-19 14:00:00,2022-09-19,17.94,0,0,none
18416000,59.19,2022-09-19 15:00:00,2022-09-19,17.94,0,0,none
18772000,68.86,2022-09-19 16:00:00,2022-09-19,17.94,0,0,none
18307000,55.14,2022-09-19 17:00:00,2022-09-19,17.94,0,0,none
18022000,73.41,2022-09-19 18:00:00,2022-09-19,17.94,0,0,none
17610000,71.57,2022-09-19 19:00:00,2022-09-19,17.94,0,0,none
16625000,54.91,2022-09-19 20:00:00,2022-09-19,17.94,0,0,none
15382000,54.13,2022-09-19 21:00:00,2022-09-19,17.94,0,0,none
14144000,27.95,2022-09-19 22:00:00,2022-09-19,17.94,0,0,none
13166000,3.96,2022-09-19 23:00:00,2022-09-19,17.94,0,0,none
12577000,10.94,2022-09-20 00:00:00,2022-09-20,17.9,0,0,none
12300000,24.68,2022-09-20 01:00:00,2022-09-20,17.9,0,0,none
12031000,12.53,2022-09-20 02:00:00,2022-09-20,17.9,0,0,none
12019000,14.37,2022-09-20 03:00:00,2022-09-20,17.9,0,0,none
12368000,21.3,2022-09-20 04:00:00,2022-09-20,17.9,0,0,none
13530000,64.33,2022-09-20 05:00:00,2022-09-20,17.9,0,0,none
14926000,66.07,2022-09-20 06:00:00,2022-09-20,17.9,0,0,none
15569000,70.27,2022-09-20 07:00:00,2022-09-20,17.9,0,0,none
15751000,71.16,2022-09-20 08:00:00,2022-09-20,17.9,0,0,none
16057000,70.45,2022-09-20 09:00:00,2022-09-20,17.9,0,0,none
16357000,73.2,2022-09-20 10:00:00,2022-09-20,17.9,0,0,none
16538000,73.11,2022-09-20 11:00:00,2022-09-20,17.9,0,0,none
16835000,72.82,2022-09-20 12:00:00,2022-09-20,17.9,0,0,none
17089000,75.65,2022-09-20 13:00:00,2022-09-20,17.9,0,0,none
17298000,72.21,2022-09-20 14:00:00,2022-09-20,17.9,0,0,none
17588000,68.63,2022-09-20 15:00:00,2022-09-20,17.9,0,0,none
18350000,75.06,2022-09-20 16:00:00,2022-09-20,17.9,0,0,none
18212000,79.06,2022-09-20 17:00:00,2022-09-20,17.9,0,0,none
17965000,76.02,2022-09-20 18:00:00,2022-09-20,17.9,0,0,none
17596000,67.73,2022-09-20 19:00:00,2022-09-20,17.9,0,0,none
16885000,61.41,2022-09-20 20:00:00,2022-09-20,17.9,0,0,none
15745000,61.02,2022-09-20 21:00:00,2022-09-20,17.9,0,0,none
14580000,34.96,2022-09-20 22:00:00,2022-09-20,17.9,0,0,none
13516000,10.15,2022-09-20 23:00:00,2022-09-20,17.9,0,0,none
12886000,9.6,2022-09-21 00:00:00,2022-09-21,18.26,0,0,none
12393000,11.31,2022-09-21 01:00:00,2022-09-21,18.26,0,0,none
12214000,25.61,2022-09-21 02:00:00,2022-09-21,18.26,0,0,none
12206000,11.59,2022-09-21 03:00:00,2022-09-21,18.26,0,0,none
12510000,3.92,2022-09-21 04:00:00,2022-09-21,18.26,0,0,none
13945000,4.75,2022-09-21 05:00:00,2022-09-21,18.26,0,0,none
14759000,4.71,2022-09-21 06:00:00,2022-09-21,18.26,0,0,none
15336000,4.33,2022-09-21 07:00:00,2022-09-21,18.26,0,0,none
15671000,13.78,2022-09-21 08:00:00,2022-09-21,18.26,0,0,none
16159000,81.07,2022-09-21 09:00:00,2022-09-21,18.26,0,0,none
17041000,76.33,2022-09-21 10:00:00,2022-09-21,18.26,0,0,none
17277000,73.76,2022-09-21 11:00:00,2022-09-21,18.26,0,0,none
17263000,70.45,2022-09-21 12:00:00,2022-09-21,18.26,0,0,none
16844000,31.04,2022-09-21 13:00:00,2022-09-21,18.26,0,0,none
17028000,70.63,2022-09-21 14:00:00,2022-09-21,18.26,0,0,none
18370000,71.62,2022-09-21 15:00:00,2022-09-21,18.26,0,0,none
18873000,71.32,2022-09-21 16:00:00,2022-09-21,18.26,0,0,none
18747000,69.37,2022-09-21 17:00:00,2022-09-21,18.26,0,0,none
18785000,75.17,2022-09-21 18:00:00,2022-09-21,18.26,0,0,none
18511000,59.36,2022-09-21 19:00:00,2022-09-21,18.26,0,0,none
17503000,24.98,2022-09-21 20:00:00,2022-09-21,18.26,0,0,none
16317000,15.98,2022-09-21 21:00:00,2022-09-21,18.26,0,0,none
14790000,1.94,2022-09-21 22:00:00,2022-09-21,18.26,0,0,none
13410000,0.0,2022-09-21 23:00:00,2022-09-21,18.26,0,0,none
12725000,3.35,2022-09-22 00:00:00,2022-09-22,12.833333333333334,0,0,none
12255000,2.01,2022-09-22 01:00:00,2022-09-22,12.833333333333334,0,0,none
11982000,1.83,2022-09-22 02:00:00,2022-09-22,12.833333333333334,0,0,none
11917000,0.8,2022-09-22 03:00:00,2022-09-22,12.833333333333334,0,0,none
12217000,0.43,2022-09-22 04:00:00,2022-09-22,12.833333333333334,0,0,none
13345000,5.33,2022-09-22 05:00:00,2022-09-22,12.833333333333334,0,0,none
14396000,6.68,2022-09-22 06:00:00,2022-09-22,12.833333333333334,0,0,none
14671000,5.57,2022-09-22 07:00:00,2022-09-22,12.833333333333334,0,0,none
14630000,4.09,2022-09-22 08:00:00,2022-09-22,12.833333333333334,0,0,none
14508000,2.11,2022-09-22 09:00:00,2022-09-22,12.833333333333334,0,0,none
14812000,4.08,2022-09-22 10:00:00,2022-09-22,12.833333333333334,0,0,none
14662000,5.69,2022-09-22 11:00:00,2022-09-22,12.833333333333334,0,0,none
14528000,4.56,2022-09-22 12:00:00,2022-09-22,12.833333333333334,0,0,none
14492000,0.0,2022-09-22 13:00:00,2022-09-22,12.833333333333334,0,0,none
14343000,0.42,2022-09-22 14:00:00,2022-09-22,12.833333333333334,0,0,none
14602000,0.9,2022-09-22 15:00:00,2022-09-22,12.833333333333334,0,0,none
15075000,3.75,2022-09-22 16:00:00,2022-09-22,12.833333333333334,0,0,none
15093000,0.48,2022-09-22 17:00:00,2022-09-22,12.833333333333334,0,0,none
15493000,13.8,2022-09-22 18:00:00,2022-09-22,12.833333333333334,0,0,none
15584000,13.2,2022-09-22 19:00:00,2022-09-22,12.833333333333334,0,0,none
15095000,60.34,2022-09-22 20:00:00,2022-09-22,12.833333333333334,0,0,none
14292000,55.01,2022-09-22 21:00:00,2022-09-22,12.833333333333334,0,0,none
13349000,5.22,2022-09-22 22:00:00,2022-09-22,12.833333333333334,0,0,none
12582000,5.74,2022-09-22 23:00:00,2022-09-22,12.833333333333334,0,0,none
11842000,5.63,2022-09-23 00:00:00,2022-09-23,9.66,0,0,none
11783000,5.85,2022-09-23 01:00:00,2022-09-23,9.66,0,0,none
11731000,5.72,2022-09-23 02:00:00,2022-09-23,9.66,0,0,none
11795000,5.89,2022-09-23 03:00:00,2022-09-23,9.66,0,0,none
12128000,8.13,2022-09-23 04:00:00,2022-09-23,9.66,0,0,none
13293000,60.38,2022-09-23 05:00:00,2022-09-23,9.66,0,0,none
14491000,66.29,2022-09-23 06:00:00,2022-09-23,9.66,0,0,none
14852000,64.95,2022-09-23 07:00:00,2022-09-23,9.66,0,0,none
14502000,66.08,2022-09-23 08:00:00,2022-09-23,9.66,0,0,none
14232000,63.01,2022-09-23 09:00:00,2022-09-23,9.66,0,0,none
14209000,63.01,2022-09-23 10:00:00,2022-09-23,9.66,0,0,none
13997000,60.51,2022-09-23 11:00:00,2022-09-23,9.66,0,0,none
14049000,41.01,2022-09-23 12:00:00,2022-09-23,9.66,0,0,none
13738000,13.46,2022-09-23 13:00:00,2022-09-23,9.66,0,0,none
13762000,9.44,2022-09-23 14:00:00,2022-09-23,9.66,0,0,none
14259000,14.38,2022-09-23 15:00:00,2022-09-23,9.66,0,0,none
14844000,22.23,2022-09-23 16:00:00,2022-09-23,9.66,0,0,none
15037000,22.36,2022-09-23 17:00:00,2022-09-23,9.66,0,0,none
15479000,56.02,2022-09-23 18:00:00,2022-09-23,9.66,0,0,none
15500000,57.55,2022-09-23 19:00:00,2022-09-23,9.66,0,0,none
14738000,44.93,2022-09-23 20:00:00,2022-09-23,9.66,0,0,none
13843000,41.92,2022-09-23 21:00:00,2022-09-23,9.66,0,0,none
12974000,25.23,2022-09-23 22:00:00,2022-09-23,9.66,0,0,none
12318000,13.35,2022-09-23 23:00:00,2022-09-23,9.66,0,0,none
11896000,68.65,2022-09-24 00:00:00,2022-09-24,12.1,0,0,none
11622000,43.9,2022-09-24 01:00:00,2022-09-24,12.1,0,0,none
11461000,14.37,2022-09-24 02:00:00,2022-09-24,12.1,0,0,none
11418000,14.33,2022-09-24 03:00:00,2022-09-24,12.1,0,0,none
11542000,14.35,2022-09-24 04:00:00,2022-09-24,12.1,0,0,none
11975000,18.78,2022-09-24 05:00:00,2022-09-24,12.1,0,0,none
12533000,15.38,2022-09-24 06:00:00,2022-09-24,12.1,0,0,none
12980000,22.22,2022-09-24 07:00:00,2022-09-24,12.1,0,0,none
13272000,51.79,2022-09-24 08:00:00,2022-09-24,12.1,0,0,none
13434000,48.14,2022-09-24 09:00:00,2022-09-24,12.1,0,0,none
13489000,47.55,2022-09-24 10:00:00,2022-09-24,12.1,0,0,none
13721000,36.05,2022-09-24 11:00:00,2022-09-24,12.1,0,0,none
13578000,42.29,2022-09-24 12:00:00,2022-09-24,12.1,0,0,none
13517000,41.16,2022-09-24 13:00:00,2022-09-24,12.1,0,0,none
13617000,40.66,2022-09-24 14:00:00,2022-09-24,12.1,0,0,none
13799000,47.97,2022-09-24 15:00:00,2022-09-24,12.1,0,0,none
14392000,48.14,2022-09-24 16:00:00,2022-09-24,12.1,0,0,none
14748000,49.51,2022-09-24 17:00:00,2022-09-24,12.1,0,0,none
15015000,49.1,2022-09-24 18:00:00,2022-09-24,12.1,0,0,none
14462000,32.0,2022-09-24 19:00:00,2022-09-24,12.1,0,0,none
13805000,48.25,2022-09-24 20:00:00,2022-09-24,12.1,0,0,none
13230000,22.32,2022-09-24 21:00:00,2022-09-24,12.1,0,0,none
12629000,22.61,2022-09-24 22:00:00,2022-09-24,12.1,0,0,none
11865000,10.4,2022-09-24 23:00:00,2022-09-24,12.1,0,0,none
11461000,5.9,2022-09-25 00:00:00,2022-09-25,12.939999999999998,0,0,none
11236000,11.82,2022-09-25 01:00:00,2022-09-25,12.939999999999998,0,0,none
11101000,13.3,2022-09-25 02:00:00,2022-09-25,12.939999999999998,0,0,none
11082000,6.84,2022-09-25 03:00:00,2022-09-25,12.939999999999998,0,0,none
11238000,12.39,2022-09-25 04:00:00,2022-09-25,12.939999999999998,0,0,none
11516000,13.77,2022-09-25 05:00:00,2022-09-25,12.939999999999998,0,0,none
11926000,23.66,2022-09-25 06:00:00,2022-09-25,12.939999999999998,0,0,none
12678000,34.93,2022-09-25 07:00:00,2022-09-25,12.939999999999998,0,0,none
13373000,54.15,2022-09-25 08:00:00,2022-09-25,12.939999999999998,0,0,none
13702000,50.02,2022-09-25 09:00:00,2022-09-25,12.939999999999998,0,0,none
14059000,48.7,2022-09-25 10:00:00,2022-09-25,12.939999999999998,0,0,none
14251000,47.08,2022-09-25 11:00:00,2022-09-25,12.939999999999998,0,0,none
14147000,40.82,2022-09-25 12:00:00,2022-09-25,12.939999999999998,0,0,none
14181000,35.71,2022-09-25 13:00:00,2022-09-25,12.939999999999998,0,0,none
14260000,21.51,2022-09-25 14:00:00,2022-09-25,12.939999999999998,0,0,none
14582000,34.18,2022-09-25 15:00:00,2022-09-25,12.939999999999998,0,0,none
15239000,40.4,2022-09-25 16:00:00,2022-09-25,12.939999999999998,0,0,none
15149000,42.61,2022-09-25 17:00:00,2022-09-25,12.939999999999998,0,0,none
15345000,37.6,2022-09-25 18:00:00,2022-09-25,12.939999999999998,0,0,none
14884000,27.48,2022-09-25 19:00:00,2022-09-25,12.939999999999998,0,0,none
14248000,27.38,2022-09-25 20:00:00,2022-09-25,12.939999999999998,0,0,none
13507000,13.33,2022-09-25 21:00:00,2022-09-25,12.939999999999998,0,0,none
12593000,8.41,2022-09-25 22:00:00,2022-09-25,12.939999999999998,0,0,none
11987000,7.03,2022-09-25 23:00:00,2022-09-25,12.939999999999998,0,0,none
11559000,5.68,2022-09-26 00:00:00,2022-09-26,12.54,0,0,none
11415000,2.78,2022-09-26 01:00:00,2022-09-26,12.54,0,0,none
11283000,0.0,2022-09-26 02:00:00,2022-09-26,12.54,0,0,none
11361000,0.0,2022-09-26 03:00:00,2022-09-26,12.54,0,0,none
11847000,2.29,2022-09-26 04:00:00,2022-09-26,12.54,0,0,none
13016000,2.96,2022-09-26 05:00:00,2022-09-26,12.54,0,0,none
14210000,29.84,2022-09-26 06:00:00,2022-09-26,12.54,0,0,none
14755000,37.21,2022-09-26 07:00:00,2022-09-26,12.54,0,0,none
14610000,29.01,2022-09-26 08:00:00,2022-09-26,12.54,0,0,none
14774000,9.87,2022-09-26 09:00:00,2022-09-26,12.54,0,0,none
14838000,5.84,2022-09-26 10:00:00,2022-09-26,12.54,0,0,none
14957000,12.26,2022-09-26 11:00:00,2022-09-26,12.54,0,0,none
14832000,18.28,2022-09-26 12:00:00,2022-09-26,12.54,0,0,none
14799000,44.87,2022-09-26 13:00:00,2022-09-26,12.54,0,0,none
14836000,14.35,2022-09-26 14:00:00,2022-09-26,12.54,0,0,none
15268000,0.0,2022-09-26 15:00:00,2022-09-26,12.54,0,0,none
15657000,4.21,2022-09-26 16:00:00,2022-09-26,12.54,0,0,none
15729000,5.73,2022-09-26 17:00:00,2022-09-26,12.54,0,0,none
16085000,22.16,2022-09-26 18:00:00,2022-09-26,12.54,0,0,none
15836000,17.07,2022-09-26 19:00:00,2022-09-26,12.54,0,0,none
15196000,36.03,2022-09-26 20:00:00,2022-09-26,12.54,0,0,none
14193000,18.52,2022-09-26 21:00:00,2022-09-26,12.54,0,0,none
13105000,1.41,2022-09-26 22:00:00,2022-09-26,12.54,0,0,none
12445000,0.41,2022-09-26 23:00:00,2022-09-26,12.54,0,0,none
12160000,5.76,2022-09-27 00:00:00,2022-09-27,10.84,0,0,none
11735000,5.81,2022-09-27 01:00:00,2022-09-27,10.84,0,0,none
11643000,5.47,2022-09-27 02:00:00,2022-09-27,10.84,0,0,none
11991000,6.28,2022-09-27 03:00:00,2022-09-27,10.84,0,0,none
12320000,10.15,2022-09-27 04:00:00,2022-09-27,10.84,0,0,none
13366000,24.75,2022-09-27 05:00:00,2022-09-27,10.84,0,0,none
14637000,54.66,2022-09-27 06:00:00,2022-09-27,10.84,0,0,none
15148000,55.98,2022-09-27 07:00:00,2022-09-27,10.84,0,0,none
15150000,55.82,2022-09-27 08:00:00,2022-09-27,10.84,0,0,none
15022000,53.68,2022-09-27 09:00:00,2022-09-27,10.84,0,0,none
15134000,52.86,2022-09-27 10:00:00,2022-09-27,10.84,0,0,none
14859000,45.63,2022-09-27 11:00:00,2022-09-27,10.84,0,0,none
14895000,39.61,2022-09-27 12:00:00,2022-09-27,10.84,0,0,none
14676000,13.37,2022-09-27 13:00:00,2022-09-27,10.84,0,0,none
14839000,50.81,2022-09-27 14:00:00,2022-09-27,10.84,0,0,none
15314000,51.4,2022-09-27 15:00:00,2022-09-27,10.84,0,0,none
15708000,51.67,2022-09-27 16:00:00,2022-09-27,10.84,0,0,none
16063000,47.98,2022-09-27 17:00:00,2022-09-27,10.84,0,0,none
16330000,51.11,2022-09-27 18:00:00,2022-09-27,10.84,0,0,none
16019000,52.37,2022-09-27 19:00:00,2022-09-27,10.84,0,0,none
15271000,51.11,2022-09-27 20:00:00,2022-09-27,10.84,0,0,none
14402000,47.95,2022-09-27 21:00:00,2022-09-27,10.84,0,0,none
13529000,54.98,2022-09-27 22:00:00,2022-09-27,10.84,0,0,none
12863000,55.85,2022-09-27 23:00:00,2022-09-27,10.84,0,0,none
12226000,37.1,2022-09-28 00:00:00,2022-09-28,9.06,0,0,none
12130000,60.96,2022-09-28 01:00:00,2022-09-28,9.06,0,0,none
11888000,14.39,2022-09-28 02:00:00,2022-09-28,9.06,0,0,none
11818000,14.36,2022-09-28 03:00:00,2022-09-28,9.06,0,0,none
12222000,8.79,2022-09-28 04:00:00,2022-09-28,9.06,0,0,none
13125000,52.88,2022-09-28 05:00:00,2022-09-28,9.06,0,0,none
14615000,59.17,2022-09-28 06:00:00,2022-09-28,9.06,0,0,none
15138000,55.93,2022-09-28 07:00:00,2022-09-28,9.06,0,0,none
14958000,56.61,2022-09-28 08:00:00,2022-09-28,9.06,0,0,none
14840000,54.13,2022-09-28 09:00:00,2022-09-28,9.06,0,0,none
14815000,50.08,2022-09-28 10:00:00,2022-09-28,9.06,0,0,none
14879000,50.71,2022-09-28 11:00:00,2022-09-28,9.06,0,0,none
14881000,47.03,2022-09-28 12:00:00,2022-09-28,9.06,0,0,none
15027000,41.74,2022-09-28 13:00:00,2022-09-28,9.06,0,0,none
14973000,36.0,2022-09-28 14:00:00,2022-09-28,9.06,0,0,none
15289000,40.62,2022-09-28 15:00:00,2022-09-28,9.06,0,0,none
15647000,53.99,2022-09-28 16:00:00,2022-09-28,9.06,0,0,none
15647000,55.62,2022-09-28 17:00:00,2022-09-28,9.06,0,0,none
16184000,56.55,2022-09-28 18:00:00,2022-09-28,9.06,0,0,none
15869000,57.49,2022-09-28 19:00:00,2022-09-28,9.06,0,0,none
15188000,56.72,2022-09-28 20:00:00,2022-09-28,9.06,0,0,none
14321000,56.53,2022-09-28 21:00:00,2022-09-28,9.06,0,0,none
13443000,53.48,2022-09-28 22:00:00,2022-09-28,9.06,0,0,none
12827000,62.61,2022-09-28 23:00:00,2022-09-28,9.06,0,0,none
12332000,75.26,2022-09-29 00:00:00,2022-09-29,9.0,0,0,none
12102000,45.45,2022-09-29 01:00:00,2022-09-29,9.0,0,0,none
11911000,37.89,2022-09-29 02:00:00,2022-09-29,9.0,0,0,none
11902000,29.41,2022-09-29 03:00:00,2022-09-29,9.0,0,0,none
12460000,11.68,2022-09-29 04:00:00,2022-09-29,9.0,0,0,none
13562000,54.34,2022-09-29 05:00:00,2022-09-29,9.0,0,0,none
14821000,54.89,2022-09-29 06:00:00,2022-09-29,9.0,0,0,none
15042000,57.38,2022-09-29 07:00:00,2022-09-29,9.0,0,0,none
14683000,53.75,2022-09-29 08:00:00,2022-09-29,9.0,0,0,none
14229000,53.36,2022-09-29 09:00:00,2022-09-29,9.0,0,0,none
14106000,52.94,2022-09-29 10:00:00,2022-09-29,9.0,0,0,none
14052000,53.54,2022-09-29 11:00:00,2022-09-29,9.0,0,0,none
14003000,53.42,2022-09-29 12:00:00,2022-09-29,9.0,0,0,none
13969000,52.7,2022-09-29 13:00:00,2022-09-29,9.0,0,0,none
14198000,53.27,2022-09-29 14:00:00,2022-09-29,9.0,0,0,none
14513000,51.92,2022-09-29 15:00:00,2022-09-29,9.0,0,0,none
15264000,51.57,2022-09-29 16:00:00,2022-09-29,9.0,0,0,none
15554000,49.52,2022-09-29 17:00:00,2022-09-29,9.0,0,0,none
16083000,52.58,2022-09-29 18:00:00,2022-09-29,9.0,0,0,none
15989000,53.65,2022-09-29 19:00:00,2022-09-29,9.0,0,0,none
15466000,57.47,2022-09-29 20:00:00,2022-09-29,9.0,0,0,none
14602000,54.0,2022-09-29 21:00:00,2022-09-29,9.0,0,0,none
13652000,51.88,2022-09-29 22:00:00,2022-09-29,9.0,0,0,none
12901000,50.84,2022-09-29 23:00:00,2022-09-29,9.0,0,0,none
12465000,14.36,2022-09-30 00:00:00,2022-09-30,10.94,0,0,none
12248000,25.36,2022-09-30 01:00:00,2022-09-30,10.94,0,0,none
12179000,62.39,2022-09-30 02:00:00,2022-09-30,10.94,0,0,none
12178000,53.43,2022-09-30 03:00:00,2022-09-30,10.94,0,0,none
12582000,39.22,2022-09-30 04:00:00,2022-09-30,10.94,0,0,none
13578000,53.18,2022-09-30 05:00:00,2022-09-30,10.94,0,0,none
14718000,52.56,2022-09-30 06:00:00,2022-09-30,10.94,0,0,none
14916000,52.52,2022-09-30 07:00:00,2022-09-30,10.94,0,0,none
14469000,52.51,2022-09-30 08:00:00,2022-09-30,10.94,0,0,none
14210000,52.27,2022-09-30 09:00:00,2022-09-30,10.94,0,0,none
14166000,52.24,2022-09-30 10:00:00,2022-09-30,10.94,0,0,none
14119000,51.2,2022-09-30 11:00:00,2022-09-30,10.94,0,0,none
13917000,41.49,2022-09-30 12:00:00,2022-09-30,10.94,0,0,none
13904000,49.21,2022-09-30 13:00:00,2022-09-30,10.94,0,0,none
14205000,52.52,2022-09-30 14:00:00,2022-09-30,10.94,0,0,none
14797000,53.92,2022-09-30 15:00:00,2022-09-30,10.94,0,0,none
15341000,70.91,2022-09-30 16:00:00,2022-09-30,10.94,0,0,none
15491000,50.71,2022-09-30 17:00:00,2022-09-30,10.94,0,0,none
15790000,48.34,2022-09-30 18:00:00,2022-09-30,10.94,0,0,none
15521000,54.2,2022-09-30 19:00:00,2022-09-30,10.94,0,0,none
15051000,51.62,2022-09-30 20:00:00,2022-09-30,10.94,0,0,none
14170000,51.19,2022-09-30 21:00:00,2022-09-30,10.94,0,0,none
13184000,52.43,2022-09-30 22:00:00,2022-09-30,10.94,0,0,none
12547000,36.67,2022-09-30 23:00:00,2022-09-30,10.94,0,0,none
12209000,56.47,2022-10-01 00:00:00,2022-10-01,10.525,0,0,none
11870000,37.16,2022-10-01 01:00:00,2022-10-01,10.525,0,0,none
11726000,30.09,2022-10-01 02:00:00,2022-10-01,10.525,0,0,none
11804000,16.85,2022-10-01 03:00:00,2022-10-01,10.525,0,0,none
11977000,31.14,2022-10-01 04:00:00,2022-10-01,10.525,0,0,none
12434000,30.31,2022-10-01 05:00:00,2022-10-01,10.525,0,0,none
12889000,43.28,2022-10-01 06:00:00,2022-10-01,10.525,0,0,none
13360000,49.49,2022-10-01 07:00:00,2022-10-01,10.525,0,0,none
14021000,149.83,2022-10-01 08:00:00,2022-10-01,10.525,0,0,none
14055000,265.73,2022-10-01 09:00:00,2022-10-01,10.525,0,0,none
13419000,28.99,2022-10-01 10:00:00,2022-10-01,10.525,0,0,none
13300000,17.24,2022-10-01 11:00:00,2022-10-01,10.525,0,0,none
13174000,5.39,2022-10-01 12:00:00,2022-10-01,10.525,0,0,none
13205000,12.42,2022-10-01 13:00:00,2022-10-01,10.525,0,0,none
13316000,0.0,2022-10-01 14:00:00,2022-10-01,10.525,0,0,none
13793000,3.45,2022-10-01 15:00:00,2022-10-01,10.525,0,0,none
14299000,15.77,2022-10-01 16:00:00,2022-10-01,10.525,0,0,none
14509000,41.02,2022-10-01 17:00:00,2022-10-01,10.525,0,0,none
14826000,47.7,2022-10-01 18:00:00,2022-10-01,10.525,0,0,none
14394000,27.91,2022-10-01 19:00:00,2022-10-01,10.525,0,0,none
14013000,6.92,2022-10-01 20:00:00,2022-10-01,10.525,0,0,none
13450000,5.19,2022-10-01 21:00:00,2022-10-01,10.525,0,0,none
12540000,1.85,2022-10-01 22:00:00,2022-10-01,10.525,0,0,none
12042000,0.0,2022-10-01 23:00:00,2022-10-01,10.525,0,0,none
11575000,0.0,2022-10-02 00:00:00,2022-10-02,8.15,0,0,none
11301000,0.0,2022-10-02 01:00:00,2022-10-02,8.15,0,0,none
11164000,0.0,2022-10-02 02:00:00,2022-10-02,8.15,0,0,none
11258000,0.0,2022-10-02 03:00:00,2022-10-02,8.15,0,0,none
11389000,0.0,2022-10-02 04:00:00,2022-10-02,8.15,0,0,none
11734000,0.81,2022-10-02 05:00:00,2022-10-02,8.15,0,0,none
12126000,0.4,2022-10-02 06:00:00,2022-10-02,8.15,0,0,none
12568000,2.86,2022-10-02 07:00:00,2022-10-02,8.15,0,0,none
12407000,0.0,2022-10-02 08:00:00,2022-10-02,8.15,0,0,none
12332000,0.0,2022-10-02 09:00:00,2022-10-02,8.15,0,0,none
12493000,0.0,2022-10-02 10:00:00,2022-10-02,8.15,0,0,none
12690000,4.45,2022-10-02 11:00:00,2022-10-02,8.15,0,0,none
12566000,6.09,2022-10-02 12:00:00,2022-10-02,8.15,0,0,none
12420000,1.22,2022-10-02 13:00:00,2022-10-02,8.15,0,0,none
12586000,2.19,2022-10-02 14:00:00,2022-10-02,8.15,0,0,none
13296000,7.05,2022-10-02 15:00:00,2022-10-02,8.15,0,0,none
14288000,41.58,2022-10-02 16:00:00,2022-10-02,8.15,0,0,none
14851000,48.01,2022-10-02 17:00:00,2022-10-02,8.15,0,0,none
15140000,49.53,2022-10-02 18:00:00,2022-10-02,8.15,0,0,none
15041000,46.57,2022-10-02 19:00:00,2022-10-02,8.15,0,0,none
14533000,49.59,2022-10-02 20:00:00,2022-10-02,8.15,0,0,none
13795000,43.85,2022-10-02 21:00:00,2022-10-02,8.15,0,0,none
12959000,24.38,2022-10-02 22:00:00,2022-10-02,8.15,0,0,none
12217000,13.1,2022-10-02 23:00:00,2022-10-02,8.15,0,0,none
11861000,14.36,2022-10-03 00:00:00,2022-10-03,9.575,0,0,none
11693000,14.37,2022-10-03 01:00:00,2022-10-03,9.575,0,0,none
11729000,19.72,2022-10-03 02:00:00,2022-10-03,9.575,0,0,none
12055000,14.38,2022-10-03 03:00:00,2022-10-03,9.575,0,0,none
12368000,34.45,2022-10-03 04:00:00,2022-10-03,9.575,0,0,none
13683000,51.84,2022-10-03 05:00:00,2022-10-03,9.575,0,0,none
15146000,56.31,2022-10-03 06:00:00,2022-10-03,9.575,0,0,none
15320000,51.91,2022-10-03 07:00:00,2022-10-03,9.575,0,0,none
14948000,50.15,2022-10-03 08:00:00,2022-10-03,9.575,0,0,none
14671000,51.12,2022-10-03 09:00:00,2022-10-03,9.575,0,0,none
14418000,49.76,2022-10-03 10:00:00,2022-10-03,9.575,0,0,none
14240000,49.79,2022-10-03 11:00:00,2022-10-03,9.575,0,0,none
14044000,49.63,2022-10-03 12:00:00,2022-10-03,9.575,0,0,none
14068000,48.94,2022-10-03 13:00:00,2022-10-03,9.575,0,0,none
